fiscalDateEnding,Ticker,net_income_minus_taxes_over_net_income,pretax_non_operating_over_sales,sales_over_assets,income_to_equity,earnings_over_price,relative_price_evolution,net_income_to_common_over_net_income_smoothed,liabilities_over_equity,inventory_over_current_liabilities,working_capital_over_sales,dividend_per_share
2023-09-01,ATO,0.8592186975342772,-0.02860415014583709,0.026097741045774902,0.010903707650663326,0.1505178961618226,0.25197967143363686,0.25,1.071466000568166,0.20710384210464058,-0.769707184246108,32.04840185105467
2023-10-01,ATO,0.845063033387422,-0.029944758777670437,0.031712288171154145,0.01534884951509656,0.20923265071573244,0.2724264271362722,0.25,1.0856317265976037,0.20510602296585712,-0.6715113725090563,36.828182068803194
2023-11-01,ATO,0.8357392904643074,-0.03048734118873448,0.03955915047602104,0.021352978098091363,0.27778555393611104,0.34511287081905206,0.0,1.099172737706612,0.19841075278645018,-0.2994429327082938,31.01458543746028
2023-12-01,ATO,0.8307996050456669,-0.029339635915395085,0.04891298404597521,0.02761343287434838,0.3586033174228253,0.36981444273726516,0.0,1.1009317755042065,0.18876342290049988,0.11188357062068861,32.748538011695906
2024-01-01,ATO,0.8267825206978366,-0.02686713296116234,0.05936612064762374,0.03333414249442452,0.45180590019194655,0.34664933223023287,0.0,1.0851937892789005,0.17751649186861176,0.3664164588563737,54.2091465078888
2024-02-01,ATO,0.8225878963325922,-0.024680690363892505,0.06651731958078087,0.036442090378076004,0.5115817892998357,0.33447583028010874,0.0,1.0615912469259041,0.16710898482609612,0.44592589880654926,82.66857030357177
2024-03-01,ATO,0.8183342767806646,-0.0235274191110272,0.06617694707268831,0.03546091315526555,0.480434608524486,0.40491667651577834,0.0,1.0431006914838257,0.16032879627505012,0.4458358713004298,98.69237327904717
2024-04-01,ATO,0.8140981605699759,-0.023670749312761204,0.0560038310437714,0.029535583236509688,0.40437018731675545,0.3934523106015839,0.0,1.0346353129146444,0.15801096624595795,0.4784359814961987,92.42614330365575
2024-05-01,ATO,0.8094234038808393,-0.02553327753602727,0.04136057794050353,0.021346357309387536,0.2951547401589271,0.3700508214159084,0.0,1.0357807419342933,0.15900389918332228,0.6017527187238206,72.87913936620457
2024-06-01,ATO,0.8039846458582934,-0.030307220165661983,0.02818456171608249,0.013589671442581495,0.18505342517332163,0.37867864318638467,0.0,1.0431006914838257,0.16032879627505012,0.7991460760627497,53.611697827844274
2024-07-01,ATO,0.8008689373708293,-0.0364190335180901,0.02257297020906466,0.009426544676063214,0.11658811288418858,0.5114052712445336,0.0,1.0530301773744672,0.15964133696520996,0.8657592818113174,46.16958089264559
