timestamp,ticker,signal,return,success
2022-05-05,MG,BUY,-0.0203735144312394,0
2022-05-06,MG,BUY,-0.0228070175438596,0
2022-05-09,MG,BUY,-0.02,0
2022-05-10,MG,BUY,0.007380073800738,1
2022-05-11,MG,BUY,-0.0166051660516604,0
2022-05-12,MG,BUY,-0.0150093808630394,0
2022-05-13,MG,BUY,0.0246679316888047,1
2022-05-16,MG,BUY,0.0074906367041198,1
2022-05-17,MG,BUY,0.0238970588235293,1
2022-05-18,MG,BUY,-0.0073529411764705,0
2022-05-19,MG,BUY,0.0112570356472794,1
2022-05-20,MG,BUY,-0.0219780219780219,0
2022-05-23,MG,BUY,0.0111731843575418,1
2022-05-24,MG,BUY,0.0074349442379182,1
2022-05-25,MG,BUY,0.0092421441774491,1
2022-05-26,MG,BUY,0.0711779263472832,1
2022-05-27,MG,BUY,0.0137931034482758,1
2022-05-31,MG,BUY,-0.0085616438356164,0
2022-06-01,MG,BUY,-0.0289115646258503,0
2022-06-02,MG,BUY,0.0422535211267606,1
2022-06-03,MG,BUY,-0.0239726027397259,0
2022-06-06,MG,BUY,0.0035087719298244,1
2022-06-07,MG,BUY,0.1019332161687169,1
2022-06-08,MG,BUY,0.029032258064516,1
2022-06-09,MG,BUY,0.0602218700475437,1
2022-06-10,MG,BUY,0.0106707317073171,1
2022-06-13,MG,BUY,-0.0124223602484472,0
2022-06-14,MG,BUY,-0.0233281493001554,0
2022-06-15,MG,BUY,-0.0031347962382444,0
2022-06-16,MG,BUY,-0.0428571428571427,0
2022-06-17,MG,BUY,-0.0066115702479338,0
2022-06-21,MG,BUY,0.0,0
2022-06-22,MG,BUY,0.0166944908180299,1
2022-06-23,MG,BUY,-0.0130718954248366,0
2022-06-24,MG,BUY,0.0310457516339868,1
2022-06-27,MG,BUY,-0.0110062893081761,0
2022-06-28,MG,BUY,-0.009433962264151,0
2022-06-29,MG,BUY,-0.0567823343848579,0
2022-06-30,MG,BUY,0.0050761421319797,1
2022-04-01,DD,BUY,0.0084997301672962,1
2022-04-04,DD,SELL,-0.0040225261464199,0
2022-04-05,DD,BUY,-0.0182894029047875,0
2022-04-06,DD,BUY,-0.0256837428849089,0
2022-04-07,DD,BUY,-0.0044273064838617,0
2022-04-08,DD,SELL,0.0199316628701593,1
2022-04-11,DD,BUY,-0.0002919708029196,0
2022-04-12,DD,SELL,0.0027676620538967,1
2022-04-13,DD,SELL,-0.0078912757562471,0
2022-04-14,DD,BUY,-0.0040591475790084,0
2022-04-18,DD,BUY,0.0026308097047645,1
2022-04-19,DD,BUY,0.0119795471146821,1
2022-04-20,DD,BUY,0.0104539596162108,1
2022-04-21,DD,BUY,-0.029868411891666,0
2022-04-22,DD,BUY,-0.0244998550304435,0
2022-04-25,DD,BUY,0.0143626570915618,1
2022-04-26,DD,BUY,-0.0192678227360307,0
2022-04-27,DD,BUY,-0.0037627934978928,0
2022-04-28,DD,BUY,0.0115252207753329,1
2022-04-29,DD,BUY,-0.0203566121842494,0
2022-05-02,DD,BUY,0.0033495736906211,1
2022-05-03,DD,BUY,0.0019622641509433,1
2022-05-04,DD,BUY,0.0232073787563225,1
2022-05-05,DD,BUY,-0.0234755647423594,0
2022-05-06,DD,BUY,-0.0081867798665856,0
2022-05-09,DD,BUY,0.0054704595185995,1
2022-05-10,DD,BUY,-0.0276412776412777,0
2022-05-11,DD,BUY,0.0041191381495564,1
2022-05-12,DD,BUY,0.0003163055511624,1
2022-05-13,DD,SELL,-0.0023441162681668,0
2022-05-16,DD,BUY,0.0135925399083292,1
2022-05-17,DD,BUY,0.014822738386308,1
2022-05-18,DD,BUY,-0.0199725567921939,0
2022-05-19,DD,BUY,0.0087829360100375,1
2022-05-20,DD,BUY,-0.010691044313604,0
2022-05-23,DD,BUY,0.0101836136398703,1
2022-05-24,DD,BUY,-0.0091968117719189,0
2022-05-25,DD,BUY,0.0117556071152357,1
2022-05-26,DD,BUY,0.0184429327286469,1
2022-05-27,DD,BUY,0.014544375185515,1
2022-05-31,DD,BUY,0.0029563932002954,1
2022-06-01,DD,BUY,-0.0196306529009741,0
2022-06-02,DD,BUY,0.0120588235294116,1
2022-06-03,DD,BUY,-0.0177601643916041,0
2022-06-06,DD,BUY,0.0026685474419134,1
2022-06-07,DD,BUY,0.0178197064989517,1
2022-06-08,DD,BUY,0.0059488399762047,1
2022-06-09,DD,BUY,-0.014458190490386,0
2022-06-10,DD,BUY,-0.017019959771004,0
2022-06-13,DD,BUY,-0.0150485436893203,0
2022-06-14,DD,BUY,-0.0074804767776408,0
2022-06-15,DD,BUY,-0.0143720398497467,0
2022-06-16,DD,BUY,-0.0218776916451334,0
2022-06-17,DD,BUY,-0.0058283292122924,0
2022-06-21,DD,BUY,-0.0104420466411416,0
2022-06-22,DD,BUY,0.0150689905591866,1
2022-06-23,DD,BUY,-0.0064620355411954,0
2022-06-24,DD,BUY,0.0494712314034772,1
2022-06-27,DD,BUY,-0.015224084844338,0
2022-06-28,DD,BUY,-0.0117221168764006,0
2022-06-29,DD,BUY,-0.0150375939849623,0
2022-06-30,DD,BUY,0.0050632911392405,1
2022-04-01,EXPE,SELL,-0.0063978876815273,0
2022-04-04,EXPE,SELL,-0.0051457102099041,0
2022-04-05,EXPE,SELL,0.0368703216670038,1
2022-04-06,EXPE,SELL,0.0314901793339026,1
2022-04-07,EXPE,SELL,-0.0091498918649141,0
2022-04-08,EXPE,BUY,-0.0058612109482997,0
2022-04-11,EXPE,HOLD,0.0,0
2022-04-12,EXPE,SELL,0.013912659415889,1
2022-04-13,EXPE,SELL,-0.0349723756906078,0
2022-04-14,EXPE,SELL,-0.018395448987187,0
2022-04-18,EXPE,SELL,0.0213281373426719,1
2022-04-19,EXPE,SELL,-0.00048322147651,0
2022-04-20,EXPE,BUY,-0.0083760136577037,0
2022-04-21,EXPE,SELL,0.0512674599068806,1
2022-04-22,EXPE,BUY,-0.0061279203370356,0
2022-04-25,EXPE,SELL,-0.0334772023019035,0
2022-04-26,EXPE,SELL,0.0304050385492452,1
2022-04-27,EXPE,SELL,-0.0101278432674747,0
2022-04-28,EXPE,SELL,-0.0041611914148051,0
2022-04-29,EXPE,SELL,0.038620234362106,1
2022-05-02,EXPE,SELL,0.0004002744739249,1
2022-05-03,EXPE,SELL,0.1074228028503563,1
2022-05-04,EXPE,BUY,0.0038257601181286,1
2022-05-05,EXPE,BUY,-0.0540448904862005,0
2022-05-06,EXPE,BUY,-0.0539748355733484,0
2022-05-09,EXPE,BUY,-0.0106835952620576,0
2022-05-10,EXPE,BUY,0.009150526155254,1
2022-05-11,EXPE,BUY,0.0075631523218877,1
2022-05-12,EXPE,BUY,-0.0327102803738318,0
2022-05-13,EXPE,BUY,0.0014438787141879,1
2022-05-16,EXPE,BUY,-0.0468677851315992,0
2022-05-17,EXPE,BUY,-0.0322250236369366,0
2022-05-18,EXPE,BUY,-0.0225349821021802,0
2022-05-19,EXPE,BUY,0.045687376074025,1
2022-05-20,EXPE,BUY,-0.0202878037272941,0
2022-05-23,EXPE,BUY,-0.0375089024293741,0
2022-05-24,EXPE,BUY,-0.0424799081515498,0
2022-05-25,EXPE,BUY,0.0610582282823085,1
2022-05-26,EXPE,BUY,0.0500483558994196,1
2022-05-27,EXPE,BUY,0.0005347593582887,1
2022-05-31,EXPE,BUY,-0.00030919069336,0
2022-06-01,EXPE,BUY,-0.0272790321337751,0
2022-06-02,EXPE,BUY,0.056198347107438,1
2022-06-03,EXPE,BUY,0.0065749235474004,1
2022-06-06,EXPE,BUY,0.000300052509189,1
2022-06-07,EXPE,BUY,-0.002358131751103,0
2022-06-08,EXPE,BUY,-0.01378732480195,0
2022-06-09,EXPE,BUY,-0.0565351894818253,0
2022-06-10,EXPE,BUY,-0.037204247136527,0
2022-06-13,EXPE,BUY,-0.0349650349650349,0
2022-06-14,EXPE,BUY,-0.0448838080959519,0
2022-06-15,EXPE,BUY,0.0153651658076436,1
2022-06-16,EXPE,BUY,-0.0347695390781563,0
2022-06-17,EXPE,BUY,0.0251251149014401,1
2022-06-21,EXPE,BUY,-0.0244914082559747,0
2022-06-22,EXPE,BUY,-0.0011311053984575,0
2022-06-23,EXPE,BUY,-0.0287190082644628,0
2022-06-24,EXPE,BUY,0.0771497737080307,1
2022-06-27,EXPE,BUY,-0.016903050320575,0
2022-06-28,EXPE,BUY,-0.0553088803088802,0
2022-06-29,EXPE,BUY,-0.0204123290467442,0
2022-06-30,EXPE,BUY,0.0019017432646591,1
2022-04-01,TPC,BUY,-0.011049723756906,0
2022-04-04,TPC,BUY,-0.0304147465437788,0
2022-04-05,TPC,BUY,-0.0403071017274472,0
2022-04-06,TPC,BUY,-0.0101522842639593,0
2022-04-07,TPC,BUY,-0.0146484375,0
2022-04-08,TPC,BUY,-0.0019860973187685,0
2022-04-11,TPC,BUY,0.0009891196834816,1
2022-04-12,TPC,BUY,-0.0019588638589619,0
2022-04-13,TPC,BUY,0.0019704433497536,1
2022-04-14,TPC,BUY,0.0088062622309197,1
2022-04-18,TPC,BUY,-0.0223084384093113,0
2022-04-19,TPC,BUY,0.0039682539682538,1
2022-04-20,TPC,BUY,-0.0098039215686274,0
2022-04-21,TPC,BUY,-0.0360975609756096,0
2022-04-22,TPC,BUY,-0.0275510204081634,0
2022-04-25,TPC,BUY,0.0074946466809422,1
2022-04-26,TPC,BUY,-0.0235798499464095,0
2022-04-27,TPC,BUY,0.0043668122270741,1
2022-04-28,TPC,BUY,0.0119176598049836,1
2022-04-29,TPC,BUY,-0.0074946466809422,0
2022-05-02,TPC,BUY,0.002145922746781,1
2022-05-03,TPC,BUY,-0.0063761955366631,0
2022-05-04,TPC,BUY,0.0148305084745763,1
2022-05-05,TPC,BUY,0.0581140350877194,1
2022-05-06,TPC,BUY,0.0093167701863353,1
2022-05-09,TPC,BUY,-0.0257201646090534,0
2022-05-10,TPC,BUY,-0.0205128205128204,0
2022-05-11,TPC,BUY,-0.0167364016736401,0
2022-05-12,TPC,BUY,0.0,0
2022-05-13,TPC,BUY,0.0010526315789473,1
2022-05-16,TPC,BUY,0.0232804232804233,1
2022-05-17,TPC,BUY,0.0153061224489794,1
2022-05-18,TPC,BUY,0.0029440628066733,1
2022-05-19,TPC,BUY,-0.0079286422200198,0
2022-05-20,TPC,BUY,-0.0363815142576203,0
2022-05-23,TPC,BUY,-0.0152284263959391,0
2022-05-24,TPC,BUY,0.007209062821833,1
2022-05-25,TPC,BUY,0.0174002047082906,1
2022-05-26,TPC,BUY,0.0110663983903421,1
2022-05-27,TPC,BUY,0.0294695481335953,1
2022-05-31,TPC,BUY,-0.0379506641366222,0
2022-06-01,TPC,BUY,0.0129224652087474,1
2022-06-02,TPC,BUY,0.0019474196689386,1
2022-06-03,TPC,BUY,-0.0068159688412853,0
2022-06-06,TPC,BUY,-0.0087548638132295,0
2022-06-07,TPC,BUY,0.0158887785501489,1
2022-06-08,TPC,BUY,-0.0235294117647057,0
2022-06-09,TPC,BUY,-0.0010162601626016,0
2022-06-10,TPC,BUY,-0.0155601659751037,0
2022-06-13,TPC,BUY,-0.013129102844639,0
2022-06-14,TPC,BUY,0.0022148394241418,1
2022-06-15,TPC,BUY,0.0109529025191675,1
2022-06-16,TPC,BUY,-0.0624999999999998,0
2022-06-17,TPC,BUY,-0.0161476355247982,0
2022-06-21,TPC,BUY,0.0229621125143512,1
2022-06-22,TPC,BUY,0.0194285714285714,1
2022-06-23,TPC,BUY,-0.0222469410456063,0
2022-06-24,TPC,BUY,0.0124293785310735,1
2022-06-27,TPC,BUY,0.0077177508269019,1
2022-06-28,TPC,BUY,-0.0346320346320346,0
2022-06-29,TPC,BUY,-0.0112739571589627,0
2022-06-30,TPC,BUY,0.0209302325581395,1
2022-04-01,OLP,SELL,-0.0158524749272079,0
2022-04-04,OLP,SELL,0.0158378207158694,1
2022-04-05,OLP,SELL,0.0074337427278603,1
2022-04-06,OLP,BUY,0.0059016393442622,1
2022-04-07,OLP,SELL,0.0081486310299869,1
2022-04-08,OLP,BUY,0.0085950413223141,1
2022-04-11,OLP,BUY,-0.0097815454841865,0
2022-04-12,OLP,BUY,-0.0013097576948264,0
2022-04-13,OLP,BUY,0.0016366612111293,1
2022-04-14,OLP,BUY,-0.0039024390243902,0
2022-04-18,OLP,BUY,-0.0051948051948051,0
2022-04-19,OLP,SELL,-0.0068071312803888,0
2022-04-20,OLP,BUY,0.0019126554032514,1
2022-04-21,OLP,SELL,0.0085335018963337,1
2022-04-22,OLP,BUY,-0.0041894940380277,0
2022-04-25,OLP,BUY,-0.0035889070146818,0
2022-04-26,OLP,BUY,-0.0183546378236644,0
2022-04-27,OLP,SELL,0.0176138251910934,1
2022-04-28,OLP,SELL,-0.0114170584284754,0
2022-04-29,OLP,BUY,-0.0402010050251257,0
2022-05-02,OLP,BUY,-0.0374313186813186,0
2022-05-03,OLP,BUY,-0.0017844396859386,0
2022-05-04,OLP,BUY,0.0092790863668808,1
2022-05-05,OLP,SELL,0.0407223796033993,1
2022-05-06,OLP,BUY,-0.0219657483246463,0
2022-05-09,OLP,BUY,-0.0264900662251656,0
2022-05-10,OLP,BUY,0.0190854870775348,1
2022-05-11,OLP,BUY,-0.0023255813953489,0
2022-05-12,OLP,BUY,-0.0143801010493587,0
2022-05-13,OLP,BUY,0.0156372165754496,1
2022-05-16,OLP,BUY,0.0092307692307691,1
2022-05-17,OLP,BUY,0.0273660205245154,1
2022-05-18,OLP,BUY,-0.0376106194690265,0
2022-05-19,OLP,BUY,-0.003062787136294,0
2022-05-20,OLP,SELL,0.0157776108189331,1
2022-05-23,OLP,BUY,-0.0022997316979685,0
2022-05-24,OLP,SELL,-0.0268920476373415,0
2022-05-25,OLP,BUY,-0.005227781926811,0
2022-05-26,OLP,BUY,0.0048652694610779,1
2022-05-27,OLP,BUY,0.008440366972477,1
2022-05-31,OLP,BUY,0.0036589828027808,1
2022-06-01,OLP,SELL,-0.0007264802034144,0
2022-06-02,OLP,SELL,0.0152063721940623,1
2022-06-03,OLP,BUY,-0.0095870206489676,0
2022-06-06,OLP,SELL,0.0022230455724341,1
2022-06-07,OLP,BUY,0.0163023341978511,1
2022-06-08,OLP,SELL,0.0252285191956124,1
2022-06-09,OLP,BUY,0.0007671653241273,1
2022-06-10,OLP,BUY,0.0007607455306199,1
2022-06-13,OLP,BUY,-0.0243243243243242,0
2022-06-14,OLP,BUY,0.0102970297029703,1
2022-06-15,OLP,BUY,-0.017387944358578,0
2022-06-16,OLP,BUY,-0.0083565459610026,0
2022-06-17,OLP,BUY,0.0138662316476345,1
2022-06-21,OLP,BUY,0.0115676106900677,1
2022-06-22,OLP,BUY,0.0103011093502377,1
2022-06-23,OLP,BUY,0.0136665365091761,1
2022-06-24,OLP,BUY,0.0042438271604938,1
2022-06-27,OLP,BUY,0.000380517503805,1
2022-06-28,OLP,SELL,0.0128350320875802,1
2022-06-29,OLP,BUY,-0.0026871401151631,0
2022-06-30,OLP,BUY,0.0136558720249707,1
2022-04-01,OPBK,SELL,-0.01078360891445,0
2022-04-04,OPBK,SELL,-0.0199714693295293,0
2022-04-05,OPBK,SELL,0.010438413361169,1
2022-04-06,OPBK,SELL,0.0219081272084806,1
2022-04-07,OPBK,SELL,0.0372262773722627,1
2022-04-08,OPBK,SELL,-0.0113636363636363,0
2022-04-11,OPBK,SELL,-0.005247376311844,0
2022-04-12,OPBK,SELL,-0.0067014147431124,0
2022-04-13,OPBK,SELL,-0.0044676098287416,0
2022-04-14,OPBK,SELL,-0.0074626865671641,0
2022-04-18,OPBK,SELL,0.0074626865671641,1
2022-04-19,OPBK,SELL,-0.0425055928411633,0
2022-04-20,OPBK,SELL,0.0120910384068278,1
2022-04-21,OPBK,SELL,0.01294033069734,1
2022-04-22,OPBK,SELL,-0.0022123893805309,0
2022-04-25,OPBK,BUY,-0.0236686390532544,0
2022-04-26,OPBK,SELL,0.0082768999247554,1
2022-04-27,OPBK,SELL,0.0022590361445782,1
2022-04-28,OPBK,SELL,-0.0104321907600596,0
2022-04-29,OPBK,SELL,-0.0368,0
2022-05-02,OPBK,SELL,0.0185328185328184,1
2022-05-03,OPBK,SELL,-0.0265417642466822,0
2022-05-04,OPBK,SELL,0.0143830431491295,1
2022-05-05,OPBK,SELL,0.0419527078565979,1
2022-05-06,OPBK,SELL,0.0095541401273886,1
2022-05-09,OPBK,SELL,0.0498793242156073,1
2022-05-10,OPBK,SELL,0.0493421052631578,1
2022-05-11,OPBK,HOLD,0.0,0
2022-05-12,OPBK,SELL,-0.0075125208681135,0
2022-05-13,OPBK,SELL,0.0364842454394694,1
2022-05-16,OPBK,SELL,-0.0311418685121106,0
2022-05-17,OPBK,SELL,-0.0265339966832504,0
2022-05-18,OPBK,SELL,0.0178426601784266,1
2022-05-19,OPBK,SELL,0.0149006622516556,1
2022-05-20,OPBK,SELL,0.0208244793880153,1
2022-05-23,OPBK,BUY,0.0161977834612105,1
2022-05-24,OPBK,SELL,0.004269854824936,1
2022-05-25,OPBK,BUY,0.0146299483648881,1
2022-05-26,OPBK,BUY,0.026072329688814,1
2022-05-27,OPBK,SELL,0.0056818181818182,1
2022-05-31,OPBK,SELL,-0.0206953642384105,0
2022-06-01,OPBK,SELL,-0.0123762376237624,0
2022-06-02,OPBK,SELL,0.0040584415584416,1
2022-06-03,OPBK,SELL,-0.0192953020134228,0
2022-06-06,OPBK,SELL,0.0140148392415498,1
2022-06-07,OPBK,SELL,-0.0050761421319797,0
2022-06-08,OPBK,SELL,-0.0025575447570331,0
2022-06-09,OPBK,SELL,0.0179948586118251,1
2022-06-10,OPBK,BUY,-0.0088417329796639,0
2022-06-13,OPBK,BUY,-0.0281562216167121,0
2022-06-14,OPBK,BUY,-0.0084348641049671,0
2022-06-15,OPBK,BUY,0.0,0
2022-06-16,OPBK,HOLD,0.0,0
2022-06-17,OPBK,BUY,-0.0085865194509976,0
2022-06-21,OPBK,BUY,0.0270270270270271,1
2022-06-22,OPBK,BUY,-0.0226628895184136,0
2022-06-23,OPBK,BUY,-0.0029097963142581,0
2022-06-24,OPBK,BUY,0.0448780487804878,1
2022-06-27,OPBK,BUY,-0.0018796992481204,0
2022-06-28,OPBK,BUY,-0.0074418604651162,0
2022-06-29,OPBK,BUY,-0.0037523452157599,0
2022-06-30,OPBK,BUY,0.0038277511961723,1
2022-04-01,GLDD,BUY,0.0170092133238837,1
2022-04-04,GLDD,BUY,-0.002791346824843,0
2022-04-05,GLDD,SELL,0.0111809923130677,1
2022-04-06,GLDD,SELL,-0.0042492917847025,0
2022-04-07,GLDD,BUY,0.0120056497175141,1
2022-04-08,GLDD,BUY,-0.0174581005586592,0
2022-04-11,GLDD,SELL,-0.0021413276231262,0
2022-04-12,GLDD,BUY,0.0085046066619419,1
2022-04-13,GLDD,BUY,-0.0049610205527994,0
2022-04-14,GLDD,BUY,-0.0163120567375886,0
2022-04-18,GLDD,BUY,0.0173285198555956,1
2022-04-19,GLDD,BUY,0.0099220411055989,1
2022-04-20,GLDD,BUY,0.0013937282229964,1
2022-04-21,GLDD,BUY,-0.0104022191400832,0
2022-04-22,GLDD,SELL,0.0098870056497175,1
2022-04-25,GLDD,SELL,-0.0078853046594982,0
2022-04-26,GLDD,SELL,0.0143369175627239,1
2022-04-27,GLDD,BUY,0.0,0
2022-04-28,GLDD,BUY,-0.0007199424046076,0
2022-04-29,GLDD,BUY,-0.0064748201438848,0
2022-05-02,GLDD,SELL,0.0057678442682047,1
2022-05-03,GLDD,BUY,0.0041870202372645,1
2022-05-04,GLDD,BUY,0.0284327323162274,1
2022-05-05,GLDD,SELL,0.0176510522742701,1
2022-05-06,GLDD,BUY,-0.0275671950379049,0
2022-05-09,GLDD,SELL,-0.0021321961620468,0
2022-05-10,GLDD,SELL,0.0287921348314606,1
2022-05-11,GLDD,BUY,0.010086455331412,1
2022-05-12,GLDD,BUY,0.0100286532951288,1
2022-05-13,GLDD,BUY,-0.0049469964664311,0
2022-05-16,GLDD,SELL,-0.0057183702644746,0
2022-05-17,GLDD,BUY,0.0014035087719297,1
2022-05-18,GLDD,BUY,-0.0041666666666667,0
2022-05-19,GLDD,BUY,0.012613875262789,1
2022-05-20,GLDD,BUY,-0.0123626373626373,0
2022-05-23,GLDD,SELL,-0.0034674063800277,0
2022-05-24,GLDD,SELL,-0.0089717046238784,0
2022-05-25,GLDD,SELL,-0.0116838487972508,0
2022-05-26,GLDD,SELL,0.0053944706675657,1
2022-05-27,GLDD,SELL,0.0006734006734006,1
2022-05-31,GLDD,BUY,-0.001358695652174,0
2022-06-01,GLDD,SELL,-0.0013614703880191,0
2022-06-02,GLDD,SELL,-0.0068027210884354,0
2022-06-03,GLDD,BUY,0.0061141304347825,1
2022-06-06,GLDD,BUY,0.0280936454849498,1
2022-06-07,GLDD,SELL,0.0039138943248532,1
2022-06-08,GLDD,SELL,0.0137075718015666,1
2022-06-09,GLDD,BUY,0.0079575596816975,1
2022-06-10,GLDD,SELL,0.0184574818721159,1
2022-06-13,GLDD,BUY,-0.0203389830508475,0
2022-06-14,GLDD,SELL,0.0216949152542373,1
2022-06-15,GLDD,BUY,0.0062068965517241,1
2022-06-16,GLDD,SELL,0.0816746739876458,1
2022-06-17,GLDD,BUY,-0.0029828486204325,0
2022-06-21,GLDD,BUY,-0.0141579731743665,0
2022-06-22,GLDD,BUY,0.0,0
2022-06-23,GLDD,BUY,-0.0068027210884353,0
2022-06-24,GLDD,SELL,-0.0129870129870129,0
2022-06-27,GLDD,SELL,-0.0224382946896036,0
2022-06-28,GLDD,BUY,-0.0291120815138282,0
2022-06-29,GLDD,BUY,-0.0149812734082396,0
2022-06-30,GLDD,BUY,0.0069124423963133,1
2022-04-01,GOSS,BUY,0.0356731875719218,1
2022-04-04,GOSS,BUY,0.0022246941045605,1
2022-04-05,GOSS,SELL,0.0212527964205816,1
2022-04-06,GOSS,SELL,-0.0573951434878586,0
2022-04-07,GOSS,BUY,0.0166493236212279,1
2022-04-08,GOSS,BUY,0.0121827411167513,1
2022-04-11,GOSS,BUY,-0.0386965376782078,0
2022-04-12,GOSS,SELL,0.0409663865546217,1
2022-04-13,GOSS,BUY,0.0152173913043478,1
2022-04-14,GOSS,BUY,-0.0544871794871794,0
2022-04-18,GOSS,BUY,-0.0623655913978494,0
2022-04-19,GOSS,BUY,-0.0426267281105989,0
2022-04-20,GOSS,BUY,0.0519951632406287,1
2022-04-21,GOSS,SELL,0.0125570776255707,1
2022-04-22,GOSS,BUY,0.0426540284360191,1
2022-04-25,GOSS,BUY,0.1447302067574381,1
2022-04-26,GOSS,BUY,-0.1562156215621562,0
2022-04-27,GOSS,BUY,-0.0592885375494071,0
2022-04-28,GOSS,BUY,-0.0125348189415041,0
2022-04-29,GOSS,BUY,-0.018465909090909,0
2022-05-02,GOSS,BUY,0.0332850940665701,1
2022-05-03,GOSS,BUY,0.0098870056497175,1
2022-05-04,GOSS,BUY,0.0288461538461538,1
2022-05-05,GOSS,BUY,0.005420054200542,1
2022-05-06,GOSS,BUY,-0.0336134453781511,0
2022-05-09,GOSS,BUY,-0.0375375375375375,0
2022-05-10,GOSS,BUY,0.1100775193798449,1
2022-05-11,GOSS,BUY,-0.0096153846153846,0
2022-05-12,GOSS,BUY,0.1791255289139632,1
2022-05-13,GOSS,BUY,0.0105757931844888,1
2022-05-16,GOSS,SELL,0.0082256169212691,1
2022-05-17,GOSS,BUY,0.0117096018735364,1
2022-05-18,GOSS,BUY,-0.0761904761904762,0
2022-05-19,GOSS,BUY,-0.0116429495472187,0
2022-05-20,GOSS,BUY,-0.0273081924577373,0
2022-05-23,GOSS,BUY,0.0343915343915344,1
2022-05-24,GOSS,BUY,-0.0324254215304799,0
2022-05-25,GOSS,BUY,0.0013440860215053,1
2022-05-26,GOSS,BUY,-0.0146862483311081,0
2022-05-27,GOSS,BUY,0.0270270270270269,1
2022-05-31,GOSS,BUY,-0.0772251308900523,0
2022-06-01,GOSS,BUY,-0.0184397163120567,0
2022-06-02,GOSS,BUY,0.0057803468208092,1
2022-06-03,GOSS,BUY,0.0344827586206896,1
2022-06-06,GOSS,BUY,-0.0818553888130968,0
2022-06-07,GOSS,BUY,0.0540540540540539,1
2022-06-08,GOSS,BUY,0.0656934306569343,1
2022-06-09,GOSS,BUY,-0.0303867403314918,0
2022-06-10,GOSS,BUY,-0.0317460317460317,0
2022-06-13,GOSS,BUY,-0.0436817472698908,0
2022-06-14,GOSS,BUY,-0.0261011419249592,0
2022-06-15,GOSS,BUY,0.0183333333333333,1
2022-06-16,GOSS,BUY,0.0236087689713323,1
2022-06-17,GOSS,BUY,0.0878048780487804,1
2022-06-21,GOSS,BUY,0.0492537313432835,1
2022-06-22,GOSS,BUY,0.0566860465116278,1
2022-06-23,GOSS,BUY,0.0384615384615383,1
2022-06-24,GOSS,BUY,0.0079155672823218,1
2022-06-27,GOSS,BUY,0.0172642762284196,1
2022-06-28,GOSS,SELL,0.0183727034120734,1
2022-06-29,GOSS,BUY,0.0884718498659516,1
2022-06-30,GOSS,BUY,0.0436408977556109,1
2022-04-01,AROW,BUY,-0.0037059913526869,0
2022-04-04,AROW,BUY,-0.0105688529686043,0
2022-04-05,AROW,BUY,-0.0081326243353142,0
2022-04-06,AROW,BUY,-0.0041074249605054,0
2022-04-07,AROW,BUY,-0.0085795996186844,0
2022-04-08,AROW,BUY,0.0048015364916774,1
2022-04-11,AROW,BUY,-0.0019150973507819,0
2022-04-12,AROW,BUY,0.0015938795027096,1
2022-04-13,AROW,BUY,0.0083146786056924,1
2022-04-14,AROW,BUY,-0.0006359300476947,0
2022-04-18,AROW,BUY,0.0015994881637874,1
2022-04-19,AROW,BUY,0.0069996818326439,1
2022-04-20,AROW,BUY,0.0,0
2022-04-21,AROW,BUY,0.0,0
2022-04-22,AROW,BUY,-0.0268406151390048,0
2022-04-25,AROW,BUY,0.0041733547351525,1
2022-04-26,AROW,BUY,-0.010536398467433,0
2022-04-27,AROW,BUY,0.0016097875080489,1
2022-04-28,AROW,BUY,0.0219885277246654,1
2022-04-29,AROW,BUY,-0.0240099781727471,0
2022-05-02,AROW,BUY,-0.0135678025486795,0
2022-05-03,AROW,BUY,0.0096525096525096,1
2022-05-04,AROW,BUY,0.0396198548770308,1
2022-05-05,AROW,BUY,-0.0046612802983218,0
2022-05-06,AROW,BUY,-0.0024992189940643,0
2022-05-09,AROW,BUY,0.0223833543505674,1
2022-05-10,AROW,BUY,-0.0139146567717997,0
2022-05-11,AROW,BUY,-0.0053191489361702,0
2022-05-12,AROW,BUY,-0.0065625,0
2022-05-13,AROW,BUY,-0.0228768411156377,0
2022-05-16,AROW,BUY,0.0054574638844302,1
2022-05-17,AROW,BUY,0.0079063883617963,1
2022-05-18,AROW,SELL,-0.0034645669291338,0
2022-05-19,AROW,BUY,-0.013564668769716,0
2022-05-20,AROW,BUY,0.0050939191340337,1
2022-05-23,AROW,BUY,0.0050156739811913,1
2022-05-24,AROW,BUY,0.0084375,1
2022-05-25,AROW,BUY,-0.0061274509803922,0
2022-05-26,AROW,BUY,0.0021387106630003,1
2022-05-27,AROW,BUY,0.0054429996976111,1
2022-05-31,AROW,SELL,-0.003939393939394,0
2022-06-01,AROW,BUY,-0.0066405070932691,0
2022-06-02,AROW,BUY,0.0152439024390243,1
2022-06-03,AROW,BUY,-0.0117117117117117,0
2022-06-06,AROW,BUY,-0.0030312215822977,0
2022-06-07,AROW,BUY,0.006136851795029,1
2022-06-08,AROW,BUY,-0.0427065968263933,0
2022-06-09,AROW,BUY,-0.0127408328154133,0
2022-06-10,AROW,BUY,-0.0079693975135479,0
2022-06-13,AROW,BUY,0.0103694102397926,1
2022-06-14,AROW,BUY,0.0067741935483871,1
2022-06-15,AROW,BUY,-0.0015822784810126,0
2022-06-16,AROW,BUY,0.0124006359300477,1
